,layerClass,depthBegin,depthEnd,Till_perc,Organics_perc,Boulder_perc,Ice_perc,Clay_perc,Gravel/Cobbles_perc,Soil_perc,Sand_perc,Silt_perc,ExIceCont_perc_Mean,GWCWetBase_perc_Mean,Frozen_Mean,Gravel_perc_Mean,Sand_perc_Mean,Fines_perc_Mean,ExIceCont_perc_Std,GWCWetBase_perc_Std,Frozen_Std,Gravel_perc_Std,Sand_perc_Std,Fines_perc_Std,ExIceCont_perc_min,GWCWetBase_perc_min,Frozen_min,Gravel_perc_min,Sand_perc_min,Fines_perc_min,ExIceCont_perc_max,GWCWetBase_perc_max,Frozen_max,Gravel_perc_max,Sand_perc_max,Fines_perc_max,ExIceCont_perc_mode,GWCWetBase_perc_mode,Frozen_mode,Gravel_perc_mode,Sand_perc_mode,Fines_perc_mode
0,1.0,0.0,1.3,0.5454545454545454,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.2727272727272727,0.0,0.0,4.649545454545454,17.84318181818182,0.3181818181818182,23.636363636363637,57.45454545454545,11.954545454545455,9.564781743113036,16.422779741002667,0.46577048936179993,20.89920715013209,24.664526003457002,14.636434217785775,0.0,3.51,0.0,0.0,5.0,0.0,33.19,55.78,1.0,85.0,90.0,65.0,-19.241363636363634,-5.760454545454545,-0.045454545454545414,-14.090909090909093,77.36363636363637,-29.136363636363633
1,0.0,1.4000000000000001,4.4,0.8292682926829268,0.024390243902439025,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0975609756097561,0.0,22.787560975609757,39.11682926829267,0.8292682926829268,20.609756097560975,54.48780487804878,19.75609756097561,21.783941364414137,27.836935670210472,0.3762743565985731,18.0512523027243,22.68030407076623,13.614519666392178,-6.71,5.24,0.0,0.0,4.0,5.0,63.08,92.38,1.0,85.0,90.0,65.0,11.992682926829282,19.730487804878017,1.4878048780487805,-23.170731707317074,69.46341463414632,-10.731707317073166
2,2.0,4.5,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32399999999999,67.2615,1.0,51.0,33.25,15.75,17.24348033315781,19.242080260460405,0.0,23.323807579381203,14.771171246722448,12.968712349342937,14.68,24.28,1.0,5.0,10.0,5.0,76.14,93.04,1.0,85.0,65.0,60.0,48.15199999999998,84.46449999999997,1.0,63.0,24.75,-17.75
